1.000000e+00	1.000000e+00	1.000000e-04	0.000000e+00
1.000000e+00	1.000000e+00	5.095000e-03	0.000000e+00
1.000000e+00	1.000000e+00	1.009000e-02	0.000000e+00
1.000000e+00	1.000000e+00	1.508500e-02	0.000000e+00
1.000000e+00	1.000000e+00	2.008000e-02	0.000000e+00
1.000000e+00	1.000000e+00	2.507500e-02	0.000000e+00
1.000000e+00	1.000000e+00	3.007000e-02	0.000000e+00
1.000000e+00	1.000000e+00	3.506500e-02	0.000000e+00
1.000000e+00	1.000000e+00	4.006000e-02	0.000000e+00
1.000000e+00	1.000000e+00	4.505500e-02	0.000000e+00
1.000000e+00	1.000000e+00	5.005000e-02	0.000000e+00
1.000000e+00	1.000000e+00	5.504500e-02	0.000000e+00
1.000000e+00	1.000000e+00	6.004000e-02	0.000000e+00
1.000000e+00	1.000000e+00	6.503500e-02	0.000000e+00
1.000000e+00	1.000000e+00	7.003000e-02	0.000000e+00
1.000000e+00	1.000000e+00	7.502500e-02	0.000000e+00
1.000000e+00	1.000000e+00	8.002000e-02	0.000000e+00
1.000000e+00	1.000000e+00	8.501500e-02	0.000000e+00
1.000000e+00	1.000000e+00	9.001000e-02	0.000000e+00
1.000000e+00	1.000000e+00	9.500500e-02	0.000000e+00
1.000000e+00	1.000000e+00	1.000000e-01	0.000000e+00

1.000000e+00	6.500000e+00	1.000000e-04	-1.111225e-04
1.000000e+00	6.500000e+00	5.095000e-03	-4.909035e-04
1.000000e+00	6.500000e+00	1.009000e-02	-9.449961e-04
1.000000e+00	6.500000e+00	1.508500e-02	-1.651169e-03
1.000000e+00	6.500000e+00	2.008000e-02	-2.627520e-03
1.000000e+00	6.500000e+00	2.507500e-02	-3.875877e-03
1.000000e+00	6.500000e+00	3.007000e-02	-5.396881e-03
