1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00
1.000000e+00	1.039122e+00	-2.399288e-07	-2.027026e-06
1.000000e+00	1.079775e+00	-7.178703e-06	-4.125748e-06
1.000000e+00	1.122018e+00	-2.840026e-08	-6.297729e-06
1.000000e+00	1.165914e+00	1.419342e-07	-9.727228e-05
1.000000e+00	1.211528e+00	2.937691e-05	-1.079549e-05
1.000000e+00	1.258925e+00	1.663298e-07	-1.519397e-04
1.000000e+00	1.308177e+00	1.506141e-07	-1.810144e-04
1.000000e+00	1.359356e+00	1.076563e-07	-1.835243e-05
1.000000e+00	1.412538e+00	1.174234e-07	-2.102037e-05
1.000000e+00	1.467799e+00	1.181574e-07	-2.378046e-05
1.000000e+00	1.525223e+00	1.198777e-07	-2.663552e-05
1.000000e+00	1.584893e+00	1.192338e-07	-2.958861e-05
1.000000e+00	1.646898e+00	1.224861e-07	-3.264276e-05
1.000000e+00	1.711328e+00	1.182300e-07	-3.580107e-05
1.000000e+00	1.778279e+00	1.187820e-07	-3.906675e-05
1.000000e+00	1.847850e+00	1.277191e-07	-4.244310e-05
1.000000e+00	1.920142e+00	1.263094e-07	-4.593348e-05
1.000000e+00	1.995262e+00	1.264170e-07	-4.954132e-05
1.000000e+00	2.073322e+00	1.271613e-07	-5.327012e-05
1.000000e+00	2.154435e+00	1.253643e-07	-5.712345e-05
1.000000e+00	2.238721e+00	1.183364e-07	-6.110497e-05
1.000000e+00	2.326305e+00	1.222424e-07	-6.521846e-05
1.000000e+00	2.417315e+00	1.274159e-07	-6.946768e-05
1.000000e+00	2.511886e+00	1.197322e-07	-7.385657e-05
1.000000e+00	2.610157e+00	1.268996e-07	-7.838898e-05
1.000000e+00	2.712273e+00	1.217528e-07	-8.306902e-05
1.000000e+00	2.818383e+00	1.203614e-07	-8.790079e-05
1.000000e+00	2.928645e+00	1.256832e-07	-9.288842e-05
1.000000e+00	3.043220e+00	1.262303e-07	-9.803608e-05
1.000000e+00	3.162278e+00	1.250580e-07	-1.033481e-04
1.000000e+00	3.285993e+00	1.255131e-07	-1.088287e-04
