1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00
1.000000e+00	1.825000e+00	1.144824e-07	-8.596664e-06
1.000000e+00	2.650000e+00	1.158913e-07	-1.618023e-05
1.000000e+00	3.475000e+00	1.172491e-07	-2.295625e-05
1.000000e+00	4.300000e+00	1.195008e-07	-2.904683e-05
1.000000e+00	5.125000e+00	1.198150e-07	-3.453523e-05
1.000000e+00	5.950000e+00	1.168259e-07	-3.948281e-05
1.000000e+00	6.775000e+00	1.140487e-07	-4.393690e-05
1.000000e+00	7.600000e+00	1.122114e-07	-4.793606e-05
1.000000e+00	8.425000e+00	1.091528e-07	-5.151178e-05
1.000000e+00	9.250000e+00	-3.191983e-06	-5.470026e-05
1.000000e+00	1.007500e+01	1.038198e-07	-5.749495e-05
1.000000e+00	1.090000e+01	1.001822e-07	-5.994548e-05
1.000000e+00	1.172500e+01	9.451655e-08	-6.205885e-05
1.000000e+00	1.255000e+01	9.116033e-08	-6.385127e-05
1.000000e+00	1.337500e+01	8.785235e-08	-6.532940e-05
1.000000e+00	1.420000e+01	8.291534e-08	-6.652556e-05
1.000000e+00	1.502500e+01	7.794525e-08	-6.743112e-05
1.000000e+00	1.585000e+01	7.233623e-08	-6.806415e-05
1.000000e+00	1.667500e+01	6.750893e-08	-6.843336e-05
1.000000e+00	1.750000e+01	6.233247e-08	-6.854614e-05
1.000000e+00	1.832500e+01	-2.415375e-06	-6.841999e-05
1.000000e+00	1.915000e+01	8.677313e-07	-6.804176e-05
1.000000e+00	1.997500e+01	-3.131994e-07	-6.743407e-05
1.000000e+00	2.080000e+01	3.727507e-08	-6.660191e-05
1.000000e+00	2.162500e+01	-7.410501e-08	-6.554897e-05
1.000000e+00	2.245000e+01	6.147552e-04	-7.315955e-05
1.000000e+00	2.327500e+01	4.673958e-04	-6.806617e-05
1.000000e+00	2.410000e+01	-1.404971e-05	-6.113800e-05
1.000000e+00	2.492500e+01	1.466523e-10	-5.924829e-05
1.000000e+00	2.575000e+01	-8.157799e-09	-5.717249e-05
1.000000e+00	2.657500e+01	-1.767632e-08	-5.157429e-03
1.000000e+00	2.740000e+01	-2.588802e-08	-5.245589e-05
1.000000e+00	2.822500e+01	-3.687351e-08	-4.982582e-05
1.000000e+00	2.905000e+01	-1.637074e-05	-4.696768e-05
1.000000e+00	2.987500e+01	3.073874e-04	-4.546765e-05
1.000000e+00	3.070000e+01	-6.723989e-08	-4.086725e-05
1.000000e+00	3.152500e+01	-7.982252e-08	-3.753893e-05
